Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2013,4786,"Goldman, Sachs & Co.",200 West Street,,New York,NY,10282,United States,212-902-1000,,,Y
2014,4398,Northwestern Memorial Hospital,211 E. Ontario #1750,,Chicago,IL,60611,United States,312-926-9940,312-926-0370,,Y
2011,4817,Daspin & Aument,"227 W. Monroe St., #3500",,Chicago,IL,60606,United States,312-258-3768,312-258-195,,Y
2014,4432,"Neal & Leroy, LLC","203 N. LaSalled, Ste. 2300",,Chicago,IL,60601,United States,312-641-7144,312-641-5137,,Y
2011,4887,Jeff Riley,"1447 W. Belle Plaine, #2E",,Chicago,IL,60613,United States,773-551-4335,,,Y
2012,4420,Dominick's,711 Jorie Blvd,,Oak Brook,IL,60523,United States,630-891-5730,630-891-5720,,Y
2013,4191,Kaizen Inc,1705 N. Rutherford,,Chicago,IL,60707,United States,312-752-7972,,,Y
2014,4166,"Governmental - Business Consulting Group, LLC","200 S. Michigan Ave., Ste. 1100",,Chicago,IL,60604,United States,312-372-4000,312-939-5617,,Y
2014,4313,"Samuel A. Ramirez & Co., Inc.","120 N. LaSalle St., Ste. 1110",,Chicago,IL,60602,United States,312-630-2002,312-630-2005,,Y
2012,4565,"Blaylock Robert Van, LLC",180 N. LaSalle St.  #1825,,Chicago,Il,60601,United States,312-324-0772,312-541-1743,,Y
2012,4390,Credit Suisse Asset Management LLC,One Madison Ave.,,New York,NY,10010,United States,212-325-8656,212-322-239,,Y
2012,4317,Miller Shakman & Beem LLP,"180 N. LaSalle St., #3600",,Chicago,IL,60601,United States,312-263-3700,312-263-3270,,Y
2012,4550,Illinois Chamber of Commerce,"300 S. Wacker Dr., #1600",,Chicago,IL,60606,United States,312-983-7109,312-386-7819,,Y
2011,4763,Duncan Williams Inc,6750 Poplar Ave,,Memphis,TN,38138,United States,901-260-6800,,,N
2012,4293,"JPMorgan Securities, Inc.","10 S. Dearborn, flr 43",,CHicago,IL,60603,United States,312-385-8485,312-732-2400,,Y
2011,4236,"Schain, Burney, Banks & Kenny, Ltd","70 W. Madison, Ste. 4500",,Chicago,IL,60602,United States,312-345-5700,312-345-5701,,Y
2011,4720,AFSCME Council 31,"205 N. Michigan Ave., Ste. 2100",,Chicago,IL,60601,United States,312-641-6060,312-861-1672,,N
2012,4568,Chicagoland Chamber of Commerce,"200 E. Randolph St., Ste. 2200",,Chicago,IL,60601,United States,312-494-6736,312-861-0660,,N
2012,4714,SEIU Local 1,111 E. Wacker Dr. 25th Flr,,Chicago,IL,60601,United States,312-233-8707,,,Y
2014,10275,Citigroup Global Markets Inc.,388 Greenwich Street,,New York,NY,10013,United States,(212) 816-6000,(212) 723-8939,01/17/2014,Y
2012,4185,Citigroup Global Markets Inc.,"390 Greenwich St., 2nd Flr",,New York,NY,10013,United States,312-816-6000,212-723-8939,,Y
2012,4101,Citigroup Global Markets Inc.,388 Greenwich St.,,New York,NY,10013,United States,212-816-6000,212-723-8939,,Y
2013,4695,"Emerald Group, LLC",27 Deerpath Rd,,Deer Park,IL,60010,United States,312-882-6900,312-225-,,Y
2015,4529,Quantum Crossings LLC,"111 East Wacker Drive, Ste. 990",,Chicago,IL,60601,United States,312-651-5302,312-467-0340,,Y
2011,4772,"Wildman, Harrold, Allen & Dixon, LLP","225 W. Wacker, Ste 2800",,Chicago,IL,60606,United States,312-201-2597,312-201-2555,,Y
2015,9981,"Wells Fargo Bank, N.A.",1300 SW 5th Ave.,MAC P6101-022,Portland,OR,97201,United States,503-886-2919,,01/05/2014,Y
2015,7024,Teamsters Joint Council 25,1300 W. Higgins Road,Suite 220,Park Ridge,IL,60068,United States,847-292-1225,847-292-1412,01/08/2013,Y
2013,4262,"Kutak Rock, LLP","One S. Wacker Dr., Ste. 2050",,Chicago,IL,60606,United States,312-602-4100,312-602-4101,,Y
2014,7801,"Ghafari Associates, LLC","122 S. Michigan Avenue, Suite 1500",,Chicago,IL,60603,United States,312-857-2182,312-984-8248,02/01/2013,Y
2012,4213,SUPERVALU d/b/a Jewel-Osco and Save-a-Lot,"150 Pierce Rd., Ste. 200",,Itasca,IL,60443,United States,630-948-6425,630-948-666,,Y
2012,4439,"Governmental Business Consulting Group, LLC","200 S. Michigan Ave., Ste. 1100",,Chicago,IL,60604,United States,312-372-4000,312-939-5617,,Y
2011,4131,Milton Sees,3509 Benbrook Dr.,,Springfield,IL,62711,United States,217-801-1063,217-544-4026,,Y
2011,4769,Citigroup Global Markets Inc.,"390 Greenwich St., 2nd Flr",,New York,NY,10013,United States,212-816-6000,212-723-8939,,Y
2012,4134,"ALL-CIRCO, Inc.","670 N. Clark St., 4th Flr",,Chicago,IL,60654,United States,312-344-2791,312-277-3939,,Y
,4491,LAZ Parking,33 W. Monroe,,Chicago,IL,60601,United States,312-577-7985,312-750-9189,,Y
2013,9061,Concessions International LLC,566 Wells Street,,Atlanta,GA,30312,United States,404-681-0300,404-614-7784,08/01/2013,Y
2012,4139,SAS Institute Inc,100 SAS Campus Dr.,,Cary,NC,27513,United States,919-531-5865,919-677-4444,,Y
2011,4786,"Goldman, Sachs & Co.",200 West Street,,New York,NY,10282,United States,212-902-1000,,,Y
2013,7726,JP Morgan Chase,10 S. Dearborn,,Chicago,IL,60603,United States,312-732-4248,312-794-7614,01/29/2013,Y
2012,4441,Polsky & Associates Ltd.,"205 N. Michigan Avenue, 41st Floor",,Chicago,IL,60601,United States,312-540-0200,312-540-0207,,Y
2015,4251,James Sullivan,1400 Rue Paris Pl,,Invernes,IL,60067,United States,708-218-2183,,,Y
2011,4741,SEIU Illinois Council,111 E. Wacker Dr. # 2500,,Chicago,IL,60601,United States,312-233-8790,312-233-8837,,Y
2013,8921,Edwards Wildman Palmer LLP,225 West Wacker Drive,30th Floor,Chicago,IL,60606,United States,312-201-2000,312-201-2555,07/18/2013,Y
2012,4457,Loyola University Chicago,820 N. Michigan Avenue,,Chicago,IL,60611,United States,312-915-6402,312-915-7776,,Y
2011,4782,Margaret Vaughn,9211 Waterfall Glen Blvd.,,Darien,IL,60561,United States,217-280-0206,630-908-7311,,Y
2011,4634,Jefferies & Company Inc,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,212-336-7270,212-909-9920,,Y
2013,5525,F4 Consulting Ltd,758 N Larrabee,,Chicago,IL,60654,United States,312-593-5400,,07/20/2012,Y
2012,4462,Deutsche Bank National Trust Co.,"222 S. Riverside Plaza, 24th Flr",,Chicago,IL,60606,United States,312-537-1159,,,Y
2014,4885,William Blair and Co.,222 W. Adams St.,,Chicago,IL,60606,United States,312-236-1600,312-236-0174,,Y
2013,4251,James Sullivan,1400 Rue Paris Pl,,Invernes,IL,60067,United States,708-218-2183,,,Y
2015,4442,Roosevelt Group,"600 W. Van Buren, Ste. 909",,Chicago,IL,60430,United States,312-332-6600,312-332-041,,Y
2011,4630,Jefferies & Company Inc,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,212-336-7270,212-909-9920,,Y
2013,4558,"JP Morgan Securities, LLC","1125 17th St., Flr 2",,Denver,CO,80202,United States,303-244-3388,517-338-0775,,Y
2012,4707,Dominick's,711 Jorie Blvd,,Oak Brook,IL,60523,United States,630-891-5730,630-891-5720,,Y
2012,4291,Zipcar Inc.,160 N. Wabash,,Chicago,IL,60601,United States,312-589-6300,312-589-6306,,Y
2012,4170,Incapital LLC,200 S. Wacker Dr.,,Chicago,IL,60606,United States,312-379-3700,312-379-3701,,Y
2011,4753,Peck Bloom LLC,"105 W. Adams St., 31st Flr",,Chicago,IL,60603,United States,312-201-0900,312-201-0803,,Y
2013,4092,Unite Here Local 1,55 W. Van Buren,,Chicago,IL,60605,United States,312-663-4373,312-986-3828,,Y
2014,4741,SEIU Illinois Council,111 E. Wacker Dr. # 2500,,Chicago,IL,60601,United States,312-233-8790,312-233-8837,,Y
2015,10208,"Conlon & Dunn Public Strategies, Inc","1 East Wacker Drive, Suite 500",,Chicago,IL,60601,United States,312-855-8500,312-855-0488,01/15/2014,Y
2011,4257,William Blair and Co.,222 W. Adams St.,,Chicago,IL,60606,United States,312-236-1600,312-236-0174,,Y
2011,4568,Chicagoland Chamber of Commerce,"200 E. Randolph St., Ste. 2200",,Chicago,IL,60601,United States,312-494-6736,312-861-0660,,N
2011,4853,BlueStar Energy Services Inc d/b/a BlueStar Energy Solutions,"363 W. Erie St., Ste. 700",,Chicago,IL,60654,United States,312-628-8666,312-628-866,,Y
2012,4517,ComEd,"440 S. LaSalle, Suite 3300",,Chicago,IL,60605,United States,312-394-8836,312-394-5433,,N
2015,4495,Macquarie Infrastructure and Real Assts Inc,125 W 55th St.,,New York,NY,10019,United States,212-231-1000,,,Y
2011,4626,Rush University Medical Center,"1725 W. Harrison St., Ste. 364",,Chicago,IL,60612,United States,312-942-7091,312-942-2055,,Y
2011,4892,"Wal-Mart Stores, Inc.","702 S. W. 8th St., MS 0350",,Bentonville,AR,72716,United States,479-277-0425,,,Y
2011,4216,Northern Trust Corporation,"50 S. LaSalle St., M-9",,Chicago,IL,60603,United States,312-557-1599,312-935-5588,,Y
2011,4289,"Scofes & Associates Conculting, Inc",535 N. Capitol Ave,,Lansing,MI,48933,United States,517-485-5536,517-485-255,,Y
2011,4432,"Neal & Leroy, LLC","203 N. LaSalled, Ste. 2300",,Chicago,IL,60601,United States,312-641-7144,312-641-5137,,Y
2011,4408,Resolute Consulting,"200 W. Madison, Ste. 3600",,Chicago,IL,60606,United States,312-673-1301,312-673-130,,Y
2012,4641,"Capitol Consulting Group Illionis, LLC",350 W. 22nd St.,,Lombard,IL,60148,United States,630-916-7400,630-916-7900,,Y
2011,4774,ComEd,"440 LaSalle, Ste. 3300",,Chicago,IL,60605,United States,312-394-7551,,,Y
2012,4145,Northern Trust Corporation,50 S. LaSalle St.,,Chicago,IL,60603,United States,312-444-3965,312-630-159,,Y
2013,4781,Mayer Brown LLP,71 S. Wacker Dr.,,Chicago,IL,60606,United States,312-701-0600,312-701-7711,,Y
2012,4200,Ginsberg Jacobs LLC,"300 S. Wacker Dr., Ste. 2450",,Chicago,IL,60606,United States,312-660-9614,312-660-9612,,Y
2013,4403,"Ansaldo STS USA, Inc",1000 Technology Dr,,Pittsburgh,PA,15219,United States,412-688-2400,412-688-2399,,Y
2011,4655,Ungaretti & Harris LLP,3500 Three First National Plaza,,Chicago,IL,60602,United States,312-977-4377,312-977-4405,,Y
2013,4684,"Serafin & Associates, Inc.","409 W. Huron, Suite 600",,Chicago,IL,60610,United States,312-943-1955,312-943-8397,,Y
2011,4447,Richard Prendergast,111 W. Washington St.  Ste. 1100,,Chicago,IL,60602,United States,312-641-0881,312-641-3562,,Y
2014,4208,Northern Illinois Fire Sprinkler Advisory Board,62 Orland Square Dr.,,Orland Park,IL,60462,United States,708-403-4468,,,Y
2015,4519,"Thomas J. Murphy, P.C.","111 W. Washington St., Ste. 1920",,Chicago,Il,60602,United States,312-750-9260,312-750-9273,,Y
2015,4777,Unisys Corp.,"1 E. Wacker Dr., Ste. 2350",,Chicago,IL,60601,United States,312-832-7200,312-832-7264,,Y
2012,4667,Directv,"90 State St., Ste 700",,Albany,NY,12207,United States,518-597-4639,,,Y
2011,4757,Incapital LLC,200 S. Wacker Dr.,,Chicago,IL,60606,United States,312-379-1000,312-379-3711,,Y
2011,4304,BMO Capital Markets GKST,115 S. LaSalle  37th Flr,,Chicago,IL,60603,United States,312-845-2005,,,N
2015,4598,"Lawrence J. Suffredin, Jr.","111 E. Wacker Drive, Suite 2800",,Chicago,IL,60601,United States,312-836-4120,312-527-2012,,Y
2012,6605,"Interstate Outdoor Advertising, LP",905 North Kings Highway,,Cherry Hill,NJ,08034,United States,858-667-6620,858-482-6195,11/05/2012,Y
2012,4214,"Republic Services, Inc",18500 N. Allied Way,,Phoenix,AZ,85054,United States,480-627-2375,480-627-7104,,Y
2014,4543,Tristan & Cervantes,"30 W. Monroe St., Ste. 630",,Chicago,IL,60603,United States,312-345-9200,312-345-1533,,Y
2015,4138,Chicago Teachers Union,"222 Merchandise Mart Plaza, Ste. 400",,Chicago,IL,60654,United States,312-329-9100,312-329-6200,,Y
2012,4174,Keene & Associates Ltd,633 Elmwood Ave.,,Wilmette,IL,60091,United States,847-853-0800,,,Y
2012,4249,Samco Enterprises,155 W kinzie,,Chicago,IL,60654,United States,773-348-8899,773-926-6572,,Y
2011,4946,Selbert Perkins Design,"2 North Riverside Plaza, Ste. 1475",,Chicago,IL,60606,United States,312-876-1839,312-993-0167,,Y
2013,6382,"Midwest Generation EME, LLC",500 W. Madison Street,Suite 2640,Chicago,IL,60661,United States,312-583-6024,312-583-4917,10/18/2012,Y
2013,4138,Chicago Teachers Union,"222 Merchandise Mart Plaza, Ste. 400",,Chicago,IL,60654,United States,312-329-9100,312-329-6200,,Y
2011,4223,"UBS Financial Services, Inc",800 Nicollet Mall Ste. 600,,Minneapolis,MN,55402,United States,612-371-4129,855-521-8806,,Y
2011,4274,Comcast,1255 W. North Ave,,Chicago,IL,60622,United States,773-394-8765,773-394-8769,,Y
2011,4801,"Wells Fargo Brokerage Services, LLC","230 W. Monroe St., 24th Flr",,Chicago,IL,60606,United States,312-845-4587,312-762-9024,,Y
2011,4840,"KPMG, LLP",303 E. Wacker Dr,,Chicago,IL,60601,United States,312-665-1204,,,Y
2011,4326,Envista,"900 Cummings Center, Ste. 307V",,Beverly,MA,01915,United States,815-893-6049,,,Y
2012,4478,"Schain, Burney, Banks & Kenny, Ltd","70 W. Madison, Ste. 4500",,Chicago,IL,60602,United States,312-345-5700,312-345-5701,,Y
2012,4558,"JP Morgan Securities, LLC","1125 17th St., Flr 2",,Denver,CO,80202,United States,303-244-3388,517-338-0775,,Y
2011,4923,Harris N.A.,111 W. Monroe St.,,Chicago,IL,60603,United States,312-461-2121,630-889-3866,,Y
2012,4373,DLA Piper Rudnick Gray Cary,203 N. LaSalle St. Suite 1900,,Chicago,IL,60601,United States,312-368-4000,312-236-7516,,Y
2012,4298,S.B. Friedman & Co.,"221 N LaSalle St., Ste. 820",,Chicago,IL,60601,United States,312-424-4250,312-424-4262,,Y
2013,4177,"RDM Consulting Group, LLC",5614 N. Meade,,Chicago,IL,60646,United States,773-259-6976,,,Y
2012,4378,Sedgwick Properties Development Corp,"1525 W. Homer St., Ste. 401",,Chicago,IL,60601,United States,773-278-4237,773-278-4247,,Y
2011,4743,DLA Piper US LLP,"203 N. LaSalle, Ste. 1900",,Chicago,IL,60601,United States,312-368-4000,,,Y
2012,4537,Kim Tillman,1778 Curtis Bridge Rd. NE,,North Liberty,IA,52317,United States,319-665-9133,509-356-5241,,Y
2011,4537,Kim Tillman,1778 Curtis Bridge Rd. NE,,North Liberty,IA,52317,United States,319-665-9133,509-356-5241,,Y
2012,4230,Flying Food Concessions LLC,6124 S. Kedvale Ave,,Chicago,IL,60629,United States,773-844-8714,773-470-281,,Y
2013,7101,Shefsky & Froelich Ltd.,"111 E. Wacker Drive, Suite 2800",,Chicago,IL,60601,United States,312-527-4000,312-527-4011,01/09/2013,Y
2011,4550,Illinois Chamber of Commerce,"300 S. Wacker Dr., #1600",,Chicago,IL,60606,United States,312-983-7109,312-386-7819,,Y
2011,4517,ComEd,"440 S. LaSalle, Suite 3300",,Chicago,IL,60605,United States,312-394-8836,312-394-5433,,N
2015,4260,ComEd,"440 S. LaSalle, Suite 3300",,Chicago,IL,60605,United States,312-394-3404,312-394-3759,,Y
2011,4623,Duff and Phelps LLC,"311 S. Wacker Dr., Ste. 4200",,Chicago,IL,60606,United States,312-697-4600,,,Y
2013,4106,"Neal & Leroy, LLC","203 N. LaSalle, Ste. 2300",,Chicago,IL,60601,United States,312-641-7144,312-641-5137,,Y
2015,4919,Thompson Coburn LLP,55 E Monroe - 37th Floor,,Chicago,IL,60603,United States,312-580-2228,312-580-2201,,Y
2011,4366,Rush University Medical Center,"1725 W. Harrison St., Ste. 364",,Chicago,IL,60612,United States,312-942-7020,312-942-6561,,Y
2013,7322,"Integrys Energy Group, Inc",130 E. Randolph Dr.,18th Floor,Chicago,IL,60601,United States,312-240-4417,,01/15/2013,Y
2012,4175,Harvestons Securities Inc,"8301 E Prentice Ave., Ste. 305",,Green Wood Village,CO,80111,United States,303-832-8887,303-832-888,,Y
2013,4145,Northern Trust Corporation,50 S. LaSalle St.,,Chicago,IL,60603,United States,312-444-3965,312-630-159,,Y
2011,4941,"Illinois Strategies, LLC",911 Parkview Blvd,,Lombard,IL,60148,United States,630-317-5388,630-317-5389,,Y
2011,4118,"KPMG, LLP",303 E. Wacker Dr,,Chicago,Il,60601,United States,312-665-1000,,,Y
2011,4804,Goldman & Grant,205 W. Randolph St.,,Chicago,IL,60606,United States,312-781-8700,312-781-1177,,Y
2011,4137,Katten Muchin Rosenman LLP,525 West Monroe St.,,Chicago,IL,60661,United States,312-902-5200,312-902-1061,,Y
2011,4461,"Hynes Law Offices, LLC","30 N. LaSalle St., Ste. 1410",,Chicago,IL,60602,United States,312-878-3834,312-419-9330,,Y
2013,4918,Silliman Group LLC,32 N. Dean St.,,Englewood,NJ,07631,United States,201-541-8003,201-541-7006,,Y
2012,4169,Macquarie Infrastructure and Real Assts Inc,125 W 55th St.,,New York,NY,10019,United States,212-231-1000,,,Y
2011,4654,"JPMorgan Chase Bank, NA",10 S. Dearborn,,Chicago,IL,60603,United States,312-732-6932,312-732-7005,,Y
2014,4161,Freeborn & Peters LLP,217 W. Monroe St.,,Springfield,IL,62701,United States,217-535-1060,217-535-1069,,Y
2013,7944,Jefferies LLC,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,212-336-7270,212-909-9920,03/01/2013,Y
2012,4713,"Goldman, Sachs & Co.",200 West Street,,New York,NY,10282,United States,212-902-1000,,,Y
2014,4793,Illinois Retail Merchants Assoc,"19 S. LaSalle St., Ste. 300",,Chicago,IL,60603,United States,312-726-4600,312-726-9570,,Y
2011,4677,Susan Sikes,"3400 W. 111th St., PMB 440",,Chicago,IL,60655,United States,773-233-7911,,,Y
2012,6604,"Interstate Outdoor Advertising, LP",905 North Kings Highway,,Cherry Hill,NJ,08034,United States,858-667-6620,858-482-6195,11/05/2012,Y
2012,4704,SUPERVALU d/b/a Jewel-Osco and Save-a-Lot,"150 Pierce Rd., Ste. 200",,Itasca,IL,60443,United States,630-948-6425,630-948-666,,Y
2013,7805,"Collateral Trustee, Inc","1033 W. VanBuren, 7th Flr",,Chicago,IL,60607,United States,312-944-6270,312-944-3759,02/01/2013,Y
2015,4175,Harvestons Securities Inc,"8301 E Prentice Ave., Ste. 305",,Green Wood Village,CO,80111,United States,303-832-8887,303-832-888,,Y
2014,10405,"AstraZeneca Pharmaceuticals, LP",1800 Concord Pike,P.O. Box 15437,Wilimgton,DE,19803,United States,302-885-2319,302-886-5015,01/22/2014,Y
2015,4615,John McGuire,1231 Maple Avenue,,Evanston,IL,60202,United States,312-952-5722,847-328-0402,,Y
2012,4344,T. J. Riley & Associates,2100 Lincoln Park West  Unit 10FN,,Chicago,IL,60614,United States,312-627-8800,312-627-8676,,Y
2012,4451,Rice Financial Products Company,"17 State Street, 40th Floor",,New York,NY,10004,United States,212-908-9239,212-908-9299,,Y
2011,4534,DLA Piper US LLP,203 N. LaSalle St. Suite 1900,,Chicago,IL,60615,United States,312-368-4000,312-236-7516,,Y
2015,12001,"Neal & Leroy, LLC","120 N. LaSalle, Ste. 2600",,Chicago,IL,60602,United States,312-641-7144,312-641-5137,12/23/2014,Y
2014,4486,US Bancorp,209 S. LaSalle St.,,Chicago,IL,60604,United States,312-325-8941,,,Y
2012,4657,Clear Channel Airports,4635 Crackersport Rd,,Allentown,PA,18104,United States,610-395-8002,,,Y
2011,4151,US Bancorp,209 S. LaSalle St.,,Chicago,IL,60604,United States,312-325-2056,866-723-8332,,Y
2011,4183,"Neal & Leroy, LLC","203 N. LaSalle, Ste. 2300",,Chicago,IL,60601,United States,312-641-7144,312-641-5137,,Y
2012,4606,"Schain, Burney, Banks & Kenny, Ltd","70 W. Madison, Ste. 4500",,Chicago,IL,60602,United States,312-345-5700,312-345-5701,,Y
2011,4918,Silliman Group LLC,32 N. Dean St.,,Englewood,NJ,07631,United States,201-541-8003,201-541-7006,,Y
2012,4437,"Sidley Austin, LLP",One S. Dearborn St.,,Chicago,IL,60603,United States,312-853-7000,312-853-7036,,Y
2015,4543,Tristan & Cervantes,"30 W. Monroe St., Ste. 630",,Chicago,IL,60603,United States,312-345-9200,312-345-1533,,Y
2012,4331,Redflex Traffic Systems Inc,"23751 N 23rd Ave., Ste. 150",,Phoenix,AZ,85085,United States,623-207-2000,623-207-2050,,Y
2011,4361,BMO Harris Bank NA,"111 W. Monroe, 12C",,Chicago,IL,60603,United States,312-461-3295,312-293-5811,,N
2012,4418,"Robbins, Salomon & Patt, Ltd","25 E. Washington St., Ste. 1000",,Chicago,IL,60602,United States,312-782-9000,312-782-6690,,Y
2014,6822,"Infrastructure Engineering, Inc.",33 Wes Monroe Street,Suite 1540,Chicago,IL,60603,United States,312-425-9560,312-425-9564,12/28/2012,Y
2011,4462,Deutsche Bank National Trust Co.,"222 S. Riverside Plaza, 24th Flr",,Chicago,IL,60606,United States,312-537-1159,,,Y
2012,4389,Teamsters Volunteers in Politics,"1300 W. Higgins Rd., Ste. 220",,Park Ridge,IL,60068,United States,847-292-1225,847-292-14,,Y
2011,4123,ComEd,"440 S. LaSalle, Suite 3300",,Chicago,IL,60605,United States,312-394-3404,312-394-3759,,N
2012,4132,AT&T Illinois,"225 W. Randolph St., Suite 27B",,Chicago,IL,60606,United States,312-727-7569,312-727-5662,,N
2012,4634,Jefferies & Company Inc,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,212-336-7270,212-909-9920,,Y
2014,4519,"Thomas J. Murphy, P.C.","111 W. Washington St., Ste. 1920",,Chicago,Il,60602,United States,312-750-9260,312-750-9273,,Y
2011,4092,Unite Here Local 1,55 W. Van Buren,,Chicago,IL,60605,United States,312-663-4373,312-986-3828,,Y
2013,6442,Morgan Stanley & Co.  LLC,1585 Broadway,,New York,NY,10036,United States,212-761-4000,,10/21/2012,Y
2011,4615,John McGuire,1231 Maple Avenue,,Evanston,IL,60202,United States,312-952-5722,847-328-0402,,Y
2012,4119,Loyola University Chicago,820 N. Michigan Avenue,,Chicago,IL,60611,United States,773-508-7450,773-508-7449,,Y
2012,4726,"Mac Strategies Group, Inc",30 S. Michigan Ave. #700,,Chicago,IL,60603,United States,312-588-4102,,,Y
