"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"2074","MICHAEL SCOTT, JR.","MARY MINAGHAN DBA MKM SERVICES",250,"ILLINOIS BANKERS ASSOCIATION",17150,"MICHAEL SCOTT, JR./MARY MINAGHAN DBA MKM SERVICES/ILLINOIS BANKERS ASSOCIATION"
"2075","MICHAEL SCOTT, JR.","MARY MINAGHAN DBA MKM SERVICES",250,"ILLINOIS RESTAURANT ASSOCIATION",18850,"MICHAEL SCOTT, JR./MARY MINAGHAN DBA MKM SERVICES/ILLINOIS RESTAURANT ASSOCIATION"
"2076","MICHAEL SCOTT, JR.","MARY MINAGHAN DBA MKM SERVICES",250,"OUTFRONT MEDIA",18075,"MICHAEL SCOTT, JR./MARY MINAGHAN DBA MKM SERVICES/OUTFRONT MEDIA"
"2077","MICHAEL SCOTT, JR.","MARY MINAGHAN DBA MKM SERVICES",250,"UNITED AIRLINES",40000,"MICHAEL SCOTT, JR./MARY MINAGHAN DBA MKM SERVICES/UNITED AIRLINES"
"2078","MICHAEL SCOTT, JR.","MARY MINAGHAN DBA MKM SERVICES",250,"WOMEN CONSTRUCTION OWNERS",27150,"MICHAEL SCOTT, JR./MARY MINAGHAN DBA MKM SERVICES/WOMEN CONSTRUCTION OWNERS"
"2079","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"1200 WEST FULTON MARKET LLC",40000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/1200 WEST FULTON MARKET LLC"
"2080","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"730 RANDOPH LLC",20000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/730 RANDOPH LLC"
"2081","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"808 NORTH WELLS STREET DEVCO LLC",45000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/808 NORTH WELLS STREET DEVCO LLC"
"2082","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"AMLI RESIDENTIAL",25000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/AMLI RESIDENTIAL"
"2083","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"ARO ALTERNATIVES LLC",40000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/ARO ALTERNATIVES LLC"
"2084","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"ATOMIC ENTERTAINMENT LLC",55000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/ATOMIC ENTERTAINMENT LLC"
"2085","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"BAUM REVISION LLC",8000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/BAUM REVISION LLC"
"2086","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"CITY TECHNOLOGY CENTER LLC",13000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/CITY TECHNOLOGY CENTER LLC"
"2087","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"CONTEMPORARY CONCEPTS INC",19000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/CONTEMPORARY CONCEPTS INC"
"2088","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"DDG PARTNERS",8000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/DDG PARTNERS"
"2089","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"FULTON MARKET KITCHEN LLC",88000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/FULTON MARKET KITCHEN LLC"
"2090","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"GUARDIAN COMPANIES LLC",89000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/GUARDIAN COMPANIES LLC"
"2091","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"LG DEVELOPMENT GROUP LLC",117000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/LG DEVELOPMENT GROUP LLC"
"2092","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"MARC REALTY",25000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/MARC REALTY"
"2093","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"MO2 PROPERTIES",41000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/MO2 PROPERTIES"
"2094","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"NEVERMORE VENTURES LLC",20000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/NEVERMORE VENTURES LLC"
"2095","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"PVJS COMPANY",15000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/PVJS COMPANY"
"2096","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"SKY RIVER LLC",21000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/SKY RIVER LLC"
"2097","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"VILLA CAPITAL MANAGERS LLC",24500,"MICHAEL SCOTT, JR./MICHAEL EZGUR/VILLA CAPITAL MANAGERS LLC"
"2098","MICHAEL SCOTT, JR.","MICHAEL EZGUR",250,"WORP 601 WNA LLC",117000,"MICHAEL SCOTT, JR./MICHAEL EZGUR/WORP 601 WNA LLC"
"2099","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"APPLE INC",252000,"MICHAEL SCOTT, JR./PATRICK CAREY/APPLE INC"
"2100","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"ASIAN HUMAN SERVICES",14000,"MICHAEL SCOTT, JR./PATRICK CAREY/ASIAN HUMAN SERVICES"
"2101","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"BNSF RAILWAY COMPANY",135000,"MICHAEL SCOTT, JR./PATRICK CAREY/BNSF RAILWAY COMPANY"
"2102","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"CHINESE AMERICAN SERVICE LEAGUE",10000,"MICHAEL SCOTT, JR./PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"2103","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"DELTA AIR LINES",294000,"MICHAEL SCOTT, JR./PATRICK CAREY/DELTA AIR LINES"
"2104","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"DIAGEO NA",140000,"MICHAEL SCOTT, JR./PATRICK CAREY/DIAGEO NA"
"2105","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"GRAFFITI RESOURCE COUNCIL",38000,"MICHAEL SCOTT, JR./PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"2106","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"HERTZ GLOBAL",315000,"MICHAEL SCOTT, JR./PATRICK CAREY/HERTZ GLOBAL"
"2107","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"HORIZON PHARMA USA INC",303000,"MICHAEL SCOTT, JR./PATRICK CAREY/HORIZON PHARMA USA INC"
"2108","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"HUDSON GROUP",420000,"MICHAEL SCOTT, JR./PATRICK CAREY/HUDSON GROUP"
"2109","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"LIMEBIKE",30000,"MICHAEL SCOTT, JR./PATRICK CAREY/LIMEBIKE"
"2110","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"LYFT",669000,"MICHAEL SCOTT, JR./PATRICK CAREY/LYFT"
"2111","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"MICHAEL SCOTT, JR./PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"2112","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"NORTH HIGHLAND",168000,"MICHAEL SCOTT, JR./PATRICK CAREY/NORTH HIGHLAND"
"2113","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"PNC BANK",210000,"MICHAEL SCOTT, JR./PATRICK CAREY/PNC BANK"
"2114","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"SALESFORCE",15000,"MICHAEL SCOTT, JR./PATRICK CAREY/SALESFORCE"
"2115","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"SENTINEL TECHNOLOGIES",124800,"MICHAEL SCOTT, JR./PATRICK CAREY/SENTINEL TECHNOLOGIES"
"2116","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"SONDER",294000,"MICHAEL SCOTT, JR./PATRICK CAREY/SONDER"
"2117","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"SSP AMERICA INC",420000,"MICHAEL SCOTT, JR./PATRICK CAREY/SSP AMERICA INC"
"2118","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"THE GORDIAN GROUP INC",25000,"MICHAEL SCOTT, JR./PATRICK CAREY/THE GORDIAN GROUP INC"
"2119","MICHAEL SCOTT, JR.","PATRICK CAREY",500,"WISCONSIN ENERGY CORPORATION",273000,"MICHAEL SCOTT, JR./PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"2120","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"AMERESCO INC",15000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/AMERESCO INC"
"2121","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"AMERICAN STAFFING ASSOCIATION",21000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/AMERICAN STAFFING ASSOCIATION"
"2122","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"ASTRAZENECA PHARMACEUTICALS LP",15000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/ASTRAZENECA PHARMACEUTICALS LP"
"2123","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"BIOTECHNOLOGY INNOVATION ORGANIZATION",24000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/BIOTECHNOLOGY INNOVATION ORGANIZATION"
"2124","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"CASH AMERICA INC",28000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/CASH AMERICA INC"
"2125","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"CITIZENS UTILITY BOARD",12000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/CITIZENS UTILITY BOARD"
"2126","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"JACKSON VAUGHN PUBLIC STRATEGIES LLC",12000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/JACKSON VAUGHN PUBLIC STRATEGIES LLC"
"2127","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"SKINNY LABS INC",37000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/SKINNY LABS INC"
"2128","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",27000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"2129","MICHAEL SCOTT, JR.","PAUL ROSENFELD",1000,"ZIVKOVIC FAMILY HOLDINGS LLC",4000,"MICHAEL SCOTT, JR./PAUL ROSENFELD/ZIVKOVIC FAMILY HOLDINGS LLC"
"2130","MICHELE SMITH","JOHN DUNN",500,"APPLE INC",198000,"MICHELE SMITH/JOHN DUNN/APPLE INC"
"2131","MICHELE SMITH","JOHN DUNN",500,"ASIAN HUMAN SERVICES",10000,"MICHELE SMITH/JOHN DUNN/ASIAN HUMAN SERVICES"
"2132","MICHELE SMITH","JOHN DUNN",500,"CHINESE AMERICAN SERVICE LEAGUE",6000,"MICHELE SMITH/JOHN DUNN/CHINESE AMERICAN SERVICE LEAGUE"
"2133","MICHELE SMITH","JOHN DUNN",500,"DELTA AIR LINES",231000,"MICHELE SMITH/JOHN DUNN/DELTA AIR LINES"
"2134","MICHELE SMITH","JOHN DUNN",500,"DIAGEO NA",110000,"MICHELE SMITH/JOHN DUNN/DIAGEO NA"
"2135","MICHELE SMITH","JOHN DUNN",500,"GRAFFITI RESOURCE COUNCIL",15000,"MICHELE SMITH/JOHN DUNN/GRAFFITI RESOURCE COUNCIL"
"2136","MICHELE SMITH","JOHN DUNN",500,"HERTZ GLOBAL",247500,"MICHELE SMITH/JOHN DUNN/HERTZ GLOBAL"
"2137","MICHELE SMITH","JOHN DUNN",500,"HORIZON PHARMA USA INC",247500,"MICHELE SMITH/JOHN DUNN/HORIZON PHARMA USA INC"
"2138","MICHELE SMITH","JOHN DUNN",500,"HUDSON GROUP",290000,"MICHELE SMITH/JOHN DUNN/HUDSON GROUP"
"2139","MICHELE SMITH","JOHN DUNN",500,"LIMEBIKE",78000,"MICHELE SMITH/JOHN DUNN/LIMEBIKE"
"2140","MICHELE SMITH","JOHN DUNN",500,"LYFT",529500,"MICHELE SMITH/JOHN DUNN/LYFT"
"2141","MICHELE SMITH","JOHN DUNN",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",60000,"MICHELE SMITH/JOHN DUNN/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"2142","MICHELE SMITH","JOHN DUNN",500,"NORTH HIGHLAND",90000,"MICHELE SMITH/JOHN DUNN/NORTH HIGHLAND"
"2143","MICHELE SMITH","JOHN DUNN",500,"PEOPLES GAS LIGHT AND COKE CO.",214500,"MICHELE SMITH/JOHN DUNN/PEOPLES GAS LIGHT AND COKE CO."
"2144","MICHELE SMITH","JOHN DUNN",500,"PNC BANK",165000,"MICHELE SMITH/JOHN DUNN/PNC BANK"
"2145","MICHELE SMITH","JOHN DUNN",500,"SENTINEL TECHNOLOGIES",88800,"MICHELE SMITH/JOHN DUNN/SENTINEL TECHNOLOGIES"
"2146","MICHELE SMITH","JOHN DUNN",500,"SONDER",231000,"MICHELE SMITH/JOHN DUNN/SONDER"
"2147","MICHELE SMITH","JOHN DUNN",500,"SSP AMERICA INC",330000,"MICHELE SMITH/JOHN DUNN/SSP AMERICA INC"
"2148","MICHELE SMITH","JOHN DUNN",500,"THE GORDIAN GROUP INC",115000,"MICHELE SMITH/JOHN DUNN/THE GORDIAN GROUP INC"
"2149","MICHELE SMITH","JOSEPH GATTUSO",250,"BIG OUTDOOR",8352,"MICHELE SMITH/JOSEPH GATTUSO/BIG OUTDOOR"
"2150","MICHELE SMITH","JOSEPH GATTUSO",250,"CHICAGO HOUSING AUTHORITY",590,"MICHELE SMITH/JOSEPH GATTUSO/CHICAGO HOUSING AUTHORITY"
"2151","MICHELE SMITH","JOSEPH GATTUSO",250,"CHICK-FIL-A INC",12028.5,"MICHELE SMITH/JOSEPH GATTUSO/CHICK-FIL-A INC"
"2152","MICHELE SMITH","JOSEPH GATTUSO",250,"COMPASS GROUP USA INC",16219.5,"MICHELE SMITH/JOSEPH GATTUSO/COMPASS GROUP USA INC"
"2153","MICHELE SMITH","JOSEPH GATTUSO",250,"DRW TRADING GROUP",4581,"MICHELE SMITH/JOSEPH GATTUSO/DRW TRADING GROUP"
"2154","MICHELE SMITH","JOSEPH GATTUSO",250,"FOX ASSOCIATES LLC",1039.5,"MICHELE SMITH/JOSEPH GATTUSO/FOX ASSOCIATES LLC"
"2155","MICHELE SMITH","JOSEPH GATTUSO",250,"FRIDAK INC",3712.5,"MICHELE SMITH/JOSEPH GATTUSO/FRIDAK INC"
"2156","MICHELE SMITH","JOSEPH GATTUSO",250,"FURIOUS SPOON LLC",2227.5,"MICHELE SMITH/JOSEPH GATTUSO/FURIOUS SPOON LLC"
"2157","MICHELE SMITH","JOSEPH GATTUSO",250,"GREYSTAR GP II LLC",2025,"MICHELE SMITH/JOSEPH GATTUSO/GREYSTAR GP II LLC"
"2158","MICHELE SMITH","JOSEPH GATTUSO",250,"INTERPARK HOLDINGS LLC",1188,"MICHELE SMITH/JOSEPH GATTUSO/INTERPARK HOLDINGS LLC"
"2159","MICHELE SMITH","JOSEPH GATTUSO",250,"LAND AND SEA DEVELOPMENT LLC",3069,"MICHELE SMITH/JOSEPH GATTUSO/LAND AND SEA DEVELOPMENT LLC"
"2160","MICHELE SMITH","JOSEPH GATTUSO",250,"LIUNA CHIDCAGOLAND LABORERS'",99,"MICHELE SMITH/JOSEPH GATTUSO/LIUNA CHIDCAGOLAND LABORERS'"
"2161","MICHELE SMITH","JOSEPH GATTUSO",250,"MIDDLE BROW BREWPUB LLC",1485,"MICHELE SMITH/JOSEPH GATTUSO/MIDDLE BROW BREWPUB LLC"
"2162","MICHELE SMITH","JOSEPH GATTUSO",250,"MILLENNIUM PARK JOINT VENTURE LLC",1188,"MICHELE SMITH/JOSEPH GATTUSO/MILLENNIUM PARK JOINT VENTURE LLC"
"2163","MICHELE SMITH","JOSEPH GATTUSO",250,"MR. MATTHEW COHEN",594,"MICHELE SMITH/JOSEPH GATTUSO/MR. MATTHEW COHEN"
"2164","MICHELE SMITH","JOSEPH GATTUSO",250,"MUSEUM OF CONTEMPORARY ART",534,"MICHELE SMITH/JOSEPH GATTUSO/MUSEUM OF CONTEMPORARY ART"
"2165","MICHELE SMITH","JOSEPH GATTUSO",250,"NORTH PARK UNIVERSITY",46480.5,"MICHELE SMITH/JOSEPH GATTUSO/NORTH PARK UNIVERSITY"
"2166","MICHELE SMITH","JOSEPH GATTUSO",250,"O'CONNOR, MR. MICHAEL J.",8640,"MICHELE SMITH/JOSEPH GATTUSO/O'CONNOR, MR. MICHAEL J."
"2167","MICHELE SMITH","JOSEPH GATTUSO",250,"PARTICULATE SOLID RESEARCH INC",841.5,"MICHELE SMITH/JOSEPH GATTUSO/PARTICULATE SOLID RESEARCH INC"
"2168","MICHELE SMITH","JOSEPH GATTUSO",250,"PATTERSON, CHARLES",990,"MICHELE SMITH/JOSEPH GATTUSO/PATTERSON, CHARLES"
"2169","MICHELE SMITH","JOSEPH GATTUSO",250,"PENINSULA CHICAGO",445.5,"MICHELE SMITH/JOSEPH GATTUSO/PENINSULA CHICAGO"
"2170","MICHELE SMITH","JOSEPH GATTUSO",250,"SIX MILE BOTTOM LLC",8217,"MICHELE SMITH/JOSEPH GATTUSO/SIX MILE BOTTOM LLC"
"2171","MICHELE SMITH","JOSEPH GATTUSO",250,"STAFFING INC D/B/A STAFFING ILLINOIS",2970,"MICHELE SMITH/JOSEPH GATTUSO/STAFFING INC D/B/A STAFFING ILLINOIS"
"2172","MICHELE SMITH","JOSEPH GATTUSO",250,"THE NIGHT MINISTRY",660,"MICHELE SMITH/JOSEPH GATTUSO/THE NIGHT MINISTRY"
"2173","MICHELE SMITH","JOSEPH GATTUSO",250,"THE ONNI GROUP",99,"MICHELE SMITH/JOSEPH GATTUSO/THE ONNI GROUP"
"2174","MICHELE SMITH","JOSEPH GATTUSO",250,"THE PIZZUTI COMPANIES",16186.5,"MICHELE SMITH/JOSEPH GATTUSO/THE PIZZUTI COMPANIES"
"2175","MICHELE SMITH","JOSEPH GATTUSO",250,"TOYOKO INN CHICAGO LLC",27265.5,"MICHELE SMITH/JOSEPH GATTUSO/TOYOKO INN CHICAGO LLC"
"2176","MICHELE SMITH","JOSEPH GATTUSO",250,"ZELLER DEVELOPMENT CORPORATION",594,"MICHELE SMITH/JOSEPH GATTUSO/ZELLER DEVELOPMENT CORPORATION"
"2177","MICHELE SMITH","JOSEPH GATTUSO",250,"ZELLER REALTY CORP.",2871,"MICHELE SMITH/JOSEPH GATTUSO/ZELLER REALTY CORP."
"2178","MICHELE SMITH","LUIS ANDRADE",500,"ILLINOIS HOSPITAL ASSOCIATION",10000,"MICHELE SMITH/LUIS ANDRADE/ILLINOIS HOSPITAL ASSOCIATION"
"2179","MICHELE SMITH","PAT DOERR",250,"HOSPITALITY BUSINESS ASSOC OF CHICAGO",19250,"MICHELE SMITH/PAT DOERR/HOSPITALITY BUSINESS ASSOC OF CHICAGO"
"2180","MICHELE SMITH","PATRICK CAREY",500,"APPLE INC",252000,"MICHELE SMITH/PATRICK CAREY/APPLE INC"
"2181","MICHELE SMITH","PATRICK CAREY",500,"ASIAN HUMAN SERVICES",14000,"MICHELE SMITH/PATRICK CAREY/ASIAN HUMAN SERVICES"
"2182","MICHELE SMITH","PATRICK CAREY",500,"BNSF RAILWAY COMPANY",135000,"MICHELE SMITH/PATRICK CAREY/BNSF RAILWAY COMPANY"
"2183","MICHELE SMITH","PATRICK CAREY",500,"CHINESE AMERICAN SERVICE LEAGUE",10000,"MICHELE SMITH/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"2184","MICHELE SMITH","PATRICK CAREY",500,"DELTA AIR LINES",294000,"MICHELE SMITH/PATRICK CAREY/DELTA AIR LINES"
"2185","MICHELE SMITH","PATRICK CAREY",500,"DIAGEO NA",140000,"MICHELE SMITH/PATRICK CAREY/DIAGEO NA"
"2186","MICHELE SMITH","PATRICK CAREY",500,"GRAFFITI RESOURCE COUNCIL",38000,"MICHELE SMITH/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"2187","MICHELE SMITH","PATRICK CAREY",500,"HERTZ GLOBAL",315000,"MICHELE SMITH/PATRICK CAREY/HERTZ GLOBAL"
"2188","MICHELE SMITH","PATRICK CAREY",500,"HORIZON PHARMA USA INC",303000,"MICHELE SMITH/PATRICK CAREY/HORIZON PHARMA USA INC"
"2189","MICHELE SMITH","PATRICK CAREY",500,"HUDSON GROUP",420000,"MICHELE SMITH/PATRICK CAREY/HUDSON GROUP"
"2190","MICHELE SMITH","PATRICK CAREY",500,"LIMEBIKE",30000,"MICHELE SMITH/PATRICK CAREY/LIMEBIKE"
"2191","MICHELE SMITH","PATRICK CAREY",500,"LYFT",669000,"MICHELE SMITH/PATRICK CAREY/LYFT"
"2192","MICHELE SMITH","PATRICK CAREY",500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"MICHELE SMITH/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"2193","MICHELE SMITH","PATRICK CAREY",500,"NORTH HIGHLAND",168000,"MICHELE SMITH/PATRICK CAREY/NORTH HIGHLAND"
"2194","MICHELE SMITH","PATRICK CAREY",500,"PNC BANK",210000,"MICHELE SMITH/PATRICK CAREY/PNC BANK"
"2195","MICHELE SMITH","PATRICK CAREY",500,"SALESFORCE",15000,"MICHELE SMITH/PATRICK CAREY/SALESFORCE"
"2196","MICHELE SMITH","PATRICK CAREY",500,"SENTINEL TECHNOLOGIES",124800,"MICHELE SMITH/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"2197","MICHELE SMITH","PATRICK CAREY",500,"SONDER",294000,"MICHELE SMITH/PATRICK CAREY/SONDER"
"2198","MICHELE SMITH","PATRICK CAREY",500,"SSP AMERICA INC",420000,"MICHELE SMITH/PATRICK CAREY/SSP AMERICA INC"
"2199","MICHELE SMITH","PATRICK CAREY",500,"THE GORDIAN GROUP INC",25000,"MICHELE SMITH/PATRICK CAREY/THE GORDIAN GROUP INC"
"2200","MICHELE SMITH","PATRICK CAREY",500,"WISCONSIN ENERGY CORPORATION",273000,"MICHELE SMITH/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"2201","MICHELE SMITH","ROLANDO ACOSTA",1000,"1200 WEST FULTON MARKET LLC",20000,"MICHELE SMITH/ROLANDO ACOSTA/1200 WEST FULTON MARKET LLC"
"2202","MICHELE SMITH","ROLANDO ACOSTA",1000,"ASHCER LLC",32000,"MICHELE SMITH/ROLANDO ACOSTA/ASHCER LLC"
"2203","MICHELE SMITH","ROLANDO ACOSTA",1000,"BAKER DEVELOPMENT CORPORATION",10000,"MICHELE SMITH/ROLANDO ACOSTA/BAKER DEVELOPMENT CORPORATION"
"2204","MICHELE SMITH","ROLANDO ACOSTA",1000,"CLOUD PROPERTY MANAGEMENT LLC",12000,"MICHELE SMITH/ROLANDO ACOSTA/CLOUD PROPERTY MANAGEMENT LLC"
"2205","MICHELE SMITH","ROLANDO ACOSTA",1000,"DEVOINCEA ENTERPRISES INC",2000,"MICHELE SMITH/ROLANDO ACOSTA/DEVOINCEA ENTERPRISES INC"
"2206","MICHELE SMITH","ROLANDO ACOSTA",1000,"ELSTON INDUSTRIAL LOFTS LLC",17000,"MICHELE SMITH/ROLANDO ACOSTA/ELSTON INDUSTRIAL LOFTS LLC"
"2207","MICHELE SMITH","ROLANDO ACOSTA",1000,"GMO LLC",12000,"MICHELE SMITH/ROLANDO ACOSTA/GMO LLC"
"2208","MICHELE SMITH","ROLANDO ACOSTA",1000,"JOSEPH YOUNES",3000,"MICHELE SMITH/ROLANDO ACOSTA/JOSEPH YOUNES"
"2209","MICHELE SMITH","ROLANDO ACOSTA",1000,"LG DEVELOPMENT GROUP LLC",52000,"MICHELE SMITH/ROLANDO ACOSTA/LG DEVELOPMENT GROUP LLC"
"2210","MICHELE SMITH","ROLANDO ACOSTA",1000,"LISA CARTWRIGHT",6000,"MICHELE SMITH/ROLANDO ACOSTA/LISA CARTWRIGHT"
"2211","MICHELE SMITH","ROLANDO ACOSTA",1000,"M. FISHMAN & CO",40000,"MICHELE SMITH/ROLANDO ACOSTA/M. FISHMAN & CO"
"2212","MICHELE SMITH","ROLANDO ACOSTA",1000,"MARC ZAHR",3000,"MICHELE SMITH/ROLANDO ACOSTA/MARC ZAHR"
"2213","MICHELE SMITH","ROLANDO ACOSTA",1000,"MRC 2616 MILWAUKEE LLC",20000,"MICHELE SMITH/ROLANDO ACOSTA/MRC 2616 MILWAUKEE LLC"
"2214","MICHELE SMITH","ROLANDO ACOSTA",1000,"MULCAIR DEVELOPMENT INC",8000,"MICHELE SMITH/ROLANDO ACOSTA/MULCAIR DEVELOPMENT INC"
"2215","MICHELE SMITH","ROLANDO ACOSTA",1000,"NICOLA ZODO",16000,"MICHELE SMITH/ROLANDO ACOSTA/NICOLA ZODO"
"2216","MICHELE SMITH","ROLANDO ACOSTA",1000,"RICARDO CLARK",10000,"MICHELE SMITH/ROLANDO ACOSTA/RICARDO CLARK"
"2217","MICHELE SMITH","ROLANDO ACOSTA",1000,"RSRC ARMITAGE LLC",3000,"MICHELE SMITH/ROLANDO ACOSTA/RSRC ARMITAGE LLC"
"2218","MICHELE SMITH","ROLANDO ACOSTA",1000,"RUBEN SERENO",14000,"MICHELE SMITH/ROLANDO ACOSTA/RUBEN SERENO"
"2219","MICHELE SMITH","ROLANDO ACOSTA",1000,"SKY RIVER LLC",13000,"MICHELE SMITH/ROLANDO ACOSTA/SKY RIVER LLC"
"2220","MICHELE SMITH","ROLANDO ACOSTA",1000,"TERESA ANDERSON",12000,"MICHELE SMITH/ROLANDO ACOSTA/TERESA ANDERSON"
"2221","MICHELE SMITH","ROLANDO ACOSTA",1000,"VICTOR SIGN CORPORATION",68000,"MICHELE SMITH/ROLANDO ACOSTA/VICTOR SIGN CORPORATION"
"2222","MICHELE SMITH","ROLANDO ACOSTA",1000,"WORP 601 WNA LLC",78000,"MICHELE SMITH/ROLANDO ACOSTA/WORP 601 WNA LLC"
"2223","MICHELE SMITH","ROLANDO ACOSTA",1000,"ZOCALO DEVELOPMENT LLC",16000,"MICHELE SMITH/ROLANDO ACOSTA/ZOCALO DEVELOPMENT LLC"
"2224","MICHELE SMITH","STEVEN FRIEDLAND",100,"BRINSHORE-MICHAELS DEVELOPMENT LLC",15000,"MICHELE SMITH/STEVEN FRIEDLAND/BRINSHORE-MICHAELS DEVELOPMENT LLC"
"2225","MICHELE SMITH","STEVEN FRIEDLAND",100,"FULL CIRCLE COMMUNITIES INC",7500,"MICHELE SMITH/STEVEN FRIEDLAND/FULL CIRCLE COMMUNITIES INC"
"2226","MICHELE SMITH","STEVEN FRIEDLAND",100,"HEARTLAND HOUSING INC",15000,"MICHELE SMITH/STEVEN FRIEDLAND/HEARTLAND HOUSING INC"
"2227","MICHELE SMITH","STEVEN FRIEDLAND",100,"HOLSTEN DEVELOPMENT CORP.",17500,"MICHELE SMITH/STEVEN FRIEDLAND/HOLSTEN DEVELOPMENT CORP."
